gen_name,steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
gen_1493_153_460_69,129872.39,131180.0,13713.493193854727,2297.0,143653.0,752.51,765.0,76.06884973496045,27.0,765.0,1508.9556331354784,1573.3068683521656,264.8617206014603,0.363621405574132,1648.8964365381712
gen_1493_153_460_70,130124.68,131457.0,12788.808243053769,14970.0,143682.0,753.41,765.0,64.13783516770737,159.0,765.0,1504.9520136293295,1571.074050928126,271.379802724356,4.568494879454013,1652.173057485501
gen_1493_153_460_71,128509.5,131466.0,17609.762154839,6670.0,144858.0,745.97,765.0,92.55252076523901,80.0,765.0,1489.725498493336,1573.1465468008078,317.20537461230333,1.5178447771800754,1640.0476226959047
gen_1493_153_460_72,125474.61,130655.0,24570.552869194864,4132.0,139571.0,735.07,765.0,134.00583979812225,54.0,765.0,1489.710515784429,1578.4093347443963,339.5378856798908,0.9441280765514268,1646.5424245569704
gen_1493_153_460_73,129009.66,130825.5,15279.043557906365,5063.0,139929.0,751.25,765.0,79.78413062758784,70.0,765.0,1515.7238096835135,1576.2024276483644,268.8803185141375,1.4276075182132115,1658.281271196882
gen_1493_153_460_74,129221.95,130658.0,14400.728717238582,5125.0,140588.0,754.64,765.0,76.11524420245922,66.0,765.0,1546.2959565128474,1578.8681676443803,218.2822080937449,1.226859725057901,1661.3678612712074
gen_1493_153_460_75,129352.39,131905.0,15747.987889184446,4875.0,145477.0,753.87,765.0,80.47417660342975,66.0,765.0,1546.7838061712716,1574.315485710462,220.35811425838511,1.2870070043733886,1634.365155091611
gen_1493_153_460_76,127165.23,130642.0,21952.434845754582,4789.0,143152.0,739.91,765.0,120.48262073842848,58.0,765.0,1490.8481524651922,1578.6279666203543,328.38411288381894,0.9673390692294244,1649.6603899258896
gen_1493_153_460_77,128124.52,130326.0,18543.284864597208,1637.0,144247.0,747.78,765.0,102.08805806753303,21.0,765.0,1520.960141190184,1580.2232782342542,272.3401477913392,0.2980794126818746,1666.1578515040924
gen_1493_153_460_78,127974.2,130303.0,20081.009849108686,3440.0,147860.0,744.86,765.0,105.95838994624256,46.0,765.0,1508.9957649784087,1579.9867666482837,295.3512702174688,0.7850002197437065,1657.5123010191237
gen_1493_153_460_79,129455.6,132191.0,18297.527837388305,4539.0,144854.0,748.29,765.0,97.97318970003988,64.0,765.0,1511.5632118628816,1569.7543781711838,269.80680119508514,1.2816608138326504,1651.7166139236203
gen_1493_153_460_80,130648.35,132749.5,13512.830522414613,5730.0,145524.0,754.3,765.0,70.73167607232278,76.0,765.0,1519.0212420139244,1568.698782689755,245.1302165870347,1.5467599609066127,1689.0853665164266
gen_1493_153_460_81,123298.74,130263.0,27495.803247630356,3266.0,142680.0,720.96,765.0,149.17740579591802,44.0,765.0,1420.236702944604,1577.6102890464203,441.51521566036706,0.7473965596396718,1640.8671441045976
gen_1493_153_460_82,128857.3,130509.5,15542.651243272496,4236.0,143576.0,751.08,765.0,82.3840615653295,54.0,765.0,1523.7612773295082,1580.3411681345783,275.5660778609251,0.9232976674184306,1645.3315988252614
gen_1493_153_460_83,130089.44,130484.0,5057.477316449379,114925.0,141738.0,762.7,765.0,16.61415059520047,621.0,765.0,1563.9280535405464,1582.1976926744212,154.11650109269542,372.97391694664077,1647.8863418483554
gen_1493_153_460_84,124349.34,130734.5,23966.052753935095,4875.0,142170.0,728.28,765.0,125.35055484520203,61.0,765.0,1426.2002920569303,1573.4299998049091,430.56886642494277,1.0650130550282642,1678.4030110575468
gen_1493_153_460_85,127308.45,130553.0,17563.187664188412,4973.0,143530.0,744.77,765.0,92.5979324823184,64.0,765.0,1486.986301501449,1576.4407095328984,333.7727614812515,1.17426808596841,1652.4914081061359
gen_1493_153_460_86,129052.41,130595.0,13180.759626133085,4385.0,139922.0,754.93,765.0,71.41656040443281,60.0,765.0,1533.9869864361244,1580.705038183148,226.49449817800917,1.1391930859955628,1667.2942718472848
gen_1493_153_460_87,129271.38,131945.5,17714.02719359999,3493.0,143535.0,749.13,765.0,93.83215387062157,46.0,765.0,1515.3648812934957,1571.0628321321442,267.029887049398,0.7734433213607442,1650.0186424777971
gen_1493_153_460_88,129390.44,130247.5,9868.864134559763,43882.0,141936.0,758.96,765.0,44.422949024124904,332.0,765.0,1550.5367579799124,1583.80480772396,201.19179499516613,25.316322512103326,1675.8631229357363
gen_1493_153_460_89,129463.85,130700.5,13525.358139712975,3268.0,143107.0,755.13,765.0,72.53863177645411,46.0,765.0,1534.6568513752022,1576.7463004099006,216.8060022363296,0.8250476686046574,1674.4786394355415
gen_1493_153_460_90,129135.86,130286.0,13617.710523447033,4098.0,140694.0,754.3,765.0,73.95316085198792,53.0,765.0,1534.9165981618082,1583.1071814173586,239.34246508139134,0.9133396948668134,1641.4571445978715
gen_1493_153_460_91,126747.7,131449.0,22549.370812286536,3654.0,141351.0,736.73,765.0,121.22902746454744,49.0,765.0,1466.8054718356213,1571.3030965831263,353.15963974454763,0.8536496071076711,1693.634659838108
gen_1493_153_460_92,126329.56,130188.0,21762.745304450906,5561.0,140159.0,741.25,765.0,118.63678813926143,65.0,765.0,1505.4848583340583,1581.3174479301529,314.26780013291545,1.0943597362637072,1654.335911559284
gen_1493_153_460_93,129688.77,131013.0,13900.803777375611,4750.0,141806.0,752.68,765.0,74.65318211570087,55.0,765.0,1512.9493266390689,1575.4818975730234,259.3560670035073,0.8623512749980868,1675.1055593341591
gen_1493_153_460_94,129696.15,130756.0,13447.990531953094,5317.0,142118.0,752.19,765.0,72.16379909622277,68.0,765.0,1500.4644415138264,1575.1785876354375,271.86084961181325,1.271421446445497,1651.9793686718542
gen_1493_153_460_95,125083.85,130671.0,25536.971892287853,3964.0,144422.0,733.38,765.0,135.33497552369823,51.0,765.0,1493.2886239736938,1575.885461039628,354.61536101622374,0.8639248924257628,1641.5860797544608
gen_1493_153_460_96,126798.77,129747.0,21646.729570932883,5135.0,142406.0,741.1,765.0,117.63337111551299,65.0,765.0,1496.9065821811153,1576.8396242103192,309.86040887645726,1.181157559416338,1639.3577370047785
gen_1493_153_460_97,127553.97,129773.5,18146.706682731718,3604.0,140584.0,748.55,765.0,99.56961132795487,52.0,765.0,1530.8133783306446,1584.3171893749495,267.6566223105154,0.9899970255961527,1655.9845226691011
gen_1493_153_460_98,128195.09,130733.0,18567.63768070403,2101.0,145720.0,747.43,765.0,102.70455247943006,26.0,765.0,1518.740560388896,1575.3256241814088,277.7302580799437,0.366234814477185,1662.4804298040403
gen_1493_153_460_99,122163.54,130984.0,33006.31368705691,3284.0,142069.0,709.46,765.0,181.85644998184696,49.0,765.0,1414.971788905938,1572.9280772182015,445.42903489852694,0.8433731837053038,1633.6155027503962
gen_1493_153_460_100,127017.92,130997.5,21644.058913558703,4122.0,141017.0,737.95,765.0,115.08921539397164,47.0,765.0,1465.3529835378786,1570.0394133065665,358.1239497948123,0.6913632127142493,1663.6234825243605
gen_1493_153_460_101,128566.58,131802.0,19097.51551128052,3205.0,143527.0,744.65,765.0,103.8397202423042,44.0,765.0,1495.7507853716472,1572.6027192889192,313.2823363406626,0.7612103500254703,1650.7082445053272
gen_1493_153_460_102,128134.42,130832.0,18351.531118236428,4097.0,145228.0,745.78,765.0,100.00325794692891,61.0,765.0,1494.35873988971,1573.618341461324,302.39002040114997,1.1300327379172292,1662.170376639866
gen_1493_153_460_103,128677.65,129979.0,13195.585262787703,4356.0,140025.0,755.08,765.0,72.22862036616786,54.0,765.0,1540.886991783398,1585.0072487830262,225.7311200377907,0.8987446776823503,1655.7825298885055
gen_1493_153_460_104,128741.21,130917.5,14032.765314288554,5532.0,139255.0,748.16,765.0,78.0960587994042,65.0,765.0,1479.1321406894779,1573.4424556946537,326.61860766334826,1.0998532384625979,1657.4564175273933
gen_1493_153_460_105,125915.63,131388.0,27354.17356589484,2590.0,142462.0,730.38,765.0,146.892530783563,36.0,765.0,1483.1624557626171,1571.645562973772,353.84025179690406,0.6015953222041563,1660.8334946763532
gen_1493_153_460_106,128871.96,131165.0,18362.567542105873,5703.0,145016.0,745.69,765.0,97.68568933062815,73.0,765.0,1485.4025329568838,1573.5114161568379,308.03486576363173,1.409467525284158,1646.5561214414206
gen_1493_153_460_107,127197.8,130004.5,21984.592799049064,4315.0,142689.0,739.92,765.0,120.30400492086704,57.0,765.0,1485.299242692872,1579.345673749016,317.2676293045812,1.0272136383858714,1655.0378835091083
gen_1493_153_460_108,128199.11,129820.5,15667.425065335403,4258.0,144958.0,749.97,765.0,82.40284643141887,52.0,765.0,1511.1513057626946,1583.6651046431966,283.5004667631258,0.8426840296467596,1651.9171259810084
gen_1493_153_460_109,128606.91,131308.5,17964.212145872138,4588.0,143504.0,748.98,765.0,95.98124608484721,56.0,765.0,1520.7656565277512,1575.5597422620476,262.8742910858958,0.9294998661701473,1666.48433494487
gen_1493_153_460_110,131032.66,131024.0,4826.891432837495,119875.0,143646.0,760.94,765.0,16.482609016778866,677.0,765.0,1532.8773969608626,1577.4296283751094,188.2220856042761,633.4932424775737,1652.1107929565019
gen_1493_153_460_111,128144.39,132345.0,21539.384649471765,3778.0,142543.0,741.25,765.0,116.47037176896106,51.0,765.0,1490.7986543535708,1568.0149369768628,315.54108025121667,0.905012701523354,1631.3460594667647
gen_1493_153_460_112,124920.66,130107.0,24992.79951514836,3472.0,140198.0,729.86,765.0,138.0535417872356,42.0,765.0,1452.5046737592586,1577.791091262903,393.67587774687917,0.6349383965650728,1666.6263439866025
gen_1493_153_460_113,129838.95,130663.5,13546.878462859997,3684.0,143271.0,754.24,765.0,72.87895718244052,49.0,765.0,1523.2257484204515,1578.8711764446157,234.12972988696785,0.8469189479799674,1641.93910994328
gen_1493_153_460_114,125155.68,130895.0,26018.21360235172,3030.0,143600.0,730.09,765.0,137.78629068234616,47.0,765.0,1461.917127958074,1576.0042614525314,380.28595481104935,0.9317118203716849,1663.7930237490132
gen_1493_153_460_115,126957.25,130177.0,20804.954346681465,5808.0,142026.0,740.65,765.0,110.81880481217979,75.0,765.0,1480.0885119588427,1576.133311589115,340.1104712068462,1.401263603477595,1647.865746945145
gen_1493_153_460_116,125353.16,129664.0,21876.618448800535,2268.0,140463.0,738.84,765.0,121.25730658397454,28.0,765.0,1495.9348011715174,1584.8545024479326,346.55262008664846,0.3979638181245009,1674.7523801501634
gen_1493_153_460_117,124848.32,130927.5,27707.45679086408,3200.0,142374.0,727.78,765.0,150.9545348772272,47.0,765.0,1468.8724509935287,1573.2422017358842,366.2042946400244,0.7700960397173587,1663.108112209278
gen_1493_153_460_118,129192.87,130048.0,13236.270648226411,5972.0,141862.0,757.15,765.0,69.98819543323002,66.0,765.0,1559.0660097140872,1584.7324290503793,184.4021127847756,1.0597983027087439,1643.0608077460479
gen_1493_153_460_119,127755.77,130108.5,18222.320161743948,5623.0,145086.0,743.54,765.0,99.66789051645469,68.0,765.0,1471.7861785662435,1582.7603299242887,334.6755160114568,1.107693597824966,1638.3717628474533
gen_1493_153_460_120,125554.08,130613.0,25131.025486310744,3216.0,143024.0,736.12,765.0,137.5637510392909,46.0,765.0,1511.3047147983982,1580.2633852837043,323.09826124665835,0.8379853607945028,1716.370061504741
gen_1493_153_460_121,126490.5,130977.0,23992.82796733224,4810.0,143518.0,734.72,765.0,126.61398658916004,63.0,765.0,1473.5962351714975,1573.2118912873639,367.90640528215476,1.1683191738851795,1688.5755790525511
gen_1493_153_460_122,128486.55,130762.5,16726.850938162268,10264.0,143298.0,747.57,765.0,84.87699982916456,123.0,765.0,1487.7985949121012,1574.9990929604874,305.97809197375284,3.088248897818113,1678.2072259930274
gen_1493_153_460_123,127978.48,130018.0,18259.441118216077,3658.0,146468.0,746.34,765.0,100.20930296135184,47.0,765.0,1502.7673539407836,1578.7927017939844,297.95121279440485,0.7762177332284721,1636.2706832364674
gen_1493_153_460_124,129298.26,130190.0,13219.666767070947,5144.0,144685.0,756.31,765.0,69.94765113997754,68.0,765.0,1546.9243155302843,1583.8143006472783,199.55407159757434,1.3122580685232395,1643.7144879780092
gen_1493_153_460_125,126881.55,130351.0,21732.393450963933,5562.0,148884.0,738.9,765.0,114.80283097554694,68.0,765.0,1481.118137185625,1576.9449026766724,350.1483277563205,1.199505468498025,1637.8726996370092
gen_1493_153_460_126,130414.15,130205.0,4494.853929495373,121328.0,141151.0,761.56,765.0,15.639258294433276,679.0,765.0,1544.0531619118656,1581.9548233477303,175.5695958009748,661.3852069716503,1642.149678361613
gen_1493_153_460_127,127325.6,130337.5,21813.983092044422,4342.0,143236.0,740.92,765.0,120.00372327557174,52.0,765.0,1497.6832966657187,1579.9716455018884,310.95197859186555,0.8269282438450826,1630.0088468986296
gen_1493_153_460_128,127222.86,130900.0,21682.031744290016,4453.0,140064.0,742.24,765.0,117.79007768059243,61.0,765.0,1508.9860604841617,1576.6232488170426,299.1953643726766,1.1665621887315378,1652.1315470193476
gen_1493_153_460_129,130135.52,129714.0,4565.711005922298,119419.0,139808.0,761.51,765.0,16.49696638779385,677.0,765.0,1546.439191366891,1583.5061711541875,181.14196923599698,647.2495571934827,1646.8575391808254
